"","5HMU","10Hmu","15HMU","20HMU","5Ref","10Ref","15Ref","20Ref"
"1",0.364503333333333,0.299463333333333,0.268666666666667,0.245553333333333,0.258923333333333,0.202793333333333,0.17609,0.159736666666667
"2",0.89511,0.85578,0.828383333333333,0.81044,0.817163333333333,0.761656666666667,0.726216666666667,0.70297
"3",0.74969,0.681773333333333,0.641603333333333,0.6123,0.604576666666667,0.525516666666667,0.481576666666667,0.45172
"4",0.544683333333333,0.467403333333333,0.42282,0.394343333333333,0.418913333333333,0.344816666666667,0.307673333333333,0.282403333333333
"5",0.963663333333333,0.94587,0.932656666666667,0.92161,0.913753333333333,0.879436666666667,0.857066666666667,0.84038
"6",0.879763333333333,0.835246666666667,0.806146666666667,0.784676666666667,0.79771,0.73869,0.70288,0.675533333333333
"7",0.447806666666667,0.37452,0.334496666666667,0.309223333333333,0.325953333333333,0.257473333333333,0.22461,0.203976666666667
